,link_id,link_dir,link_name,from_node_id,to_node_id,link_type,link_length,number_of_lanes,link_speed_limit,link_geometry,right_turn_lanes,left_turn_lanes,straight_turn_lanes,u_turn_lanes
1019,16074_-1,single,Road (1597),16039_-1_16074,19662,driving,9.636670193230348,4,Not Defined,"LINESTRING(114.05794883376399 22.539850352180288 -4.115810104431868,114.05796349454118 22.53985073667015 1.416499751037315,114.05796636885104 22.539764018952937 1.38901593741293,114.0580761081371 22.539597444084915 1.347220397990493)",0.0,1.0731707317073171,2.926829268292683,0.0
1020,16074_1,single,Road (1597),19662,16039_1_16074,driving,9.636670193230348,4,Not Defined,"LINESTRING(114.0580761081371 22.539597444084915 1.347220397990493,114.05813281019941 22.5397691725259 1.3928223465452032,114.0581295016997 22.539856478992252 1.420460310467653)",0.0,0.0,4.0,0.0
1021,16148_-1,single,Road (11772),3_-1_16148,16148_-1_13227,driving,50.53727180380382,4,Not Defined,"LINESTRING(114.05784323975426 22.545202155170006 2.8984889963320715,114.05784471707261 22.545111255252614 3.1533727457482934,114.0578465543754 22.545020681707868 2.692337462858698,114.05784890466052 22.544929725297642 -2.3992299733986733,114.05785139412434 22.544838439154034 -16.196763661463653,114.05785585375462 22.54474206147722 -44.644424275545255,114.05785579113845 22.544740971587444 2.768453719000254)",0,0,4,0
1022,16148_1,single,Road (11772),16148_1_13227,3_1_16148,driving,50.53727180380382,5,Not Defined,"LINESTRING(114.05802488865747 22.54475283638062 2.7742092938459195,114.05802898361509 22.54475420919895 -44.638530871912,114.0580250314775 22.544846265903672 -16.192080911669624,114.05802406944056 22.54493461077977 -2.3953548124394506,114.05802160654414 22.545023732181882 2.69569288925318,114.05801816279366 22.54511360230553 3.156506258063676,114.05801647771492 22.545203136957443 2.901233418884428)",0.0,0.0,5.0,0.0
1023,16204_-1,single,Road(16314),19716,16204,driving,516.5034137213164,1,Not Defined,"LINESTRING(114.06282509365762 22.537566044021325 0.8862523615762398,114.06306634804429 22.537863140015318 0.9714124036737786,114.06306383168635 22.537956461239194 0.9964299889956484,114.0630609377153 22.538049758079495 1.0214492671573603,114.06305777150385 22.538143032616606 1.0464731867518298,114.06305443836888 22.538236286930765 1.0715046928535117,114.0630510435716 22.53832952310029 1.096546735463059,114.06304769231748 22.53842274320073 1.1216022547291706,114.06304448975638 22.538515949304745 1.1466741893932504,114.06304154098238 22.5386091434829 1.1717654810117344,114.06303895103379 22.538702327805186 1.1968790605853838,114.0630368248931 22.538795504343398 1.2220178696709298,114.06303526748695 22.538888675174363 1.2471848385657076,114.06303436208763 22.538981844749628 1.272383058719552,114.06303424922756 22.53907499190425 1.2976099819567897,114.06303514009146 22.53916809897663 1.3228656068699582,114.06303724593974 22.53926114894537 1.3481500960186772,114.06304067835542 22.539354184517777 1.3734775618381743,114.06304508715661 22.539447246900682 1.398851251303587,114.06305014842573 22.539540333582984 1.4242631574725169,114.0630555524261 22.539633456481734 1.4497094992510986,114.06306098893184 22.539726627534474 1.47518650047139,114.06306614722858 22.539819858711823 1.500690370187171,114.06307071611307 22.53991316200896 1.5262173181558143,114.06307448872512 22.540006488929297 1.5517494311417255,114.06307772049405 22.54009979394726 1.5772801011962128,114.06308060637912 22.54019308411323 1.602815675184959,114.06308332408497 22.540286352382054 1.6283582684948472,114.06308605115713 22.54037959171022 1.6539099824384007,114.06308896498176 22.540472795054136 1.6794729281803131,114.06309224278587 22.54056595537235 1.705049195069981,114.0630960616373 22.5406590656316 1.7306408837164167,114.06310059844519 22.54075211881698 1.756250085580322,114.06310603041024 22.540845104335226 1.7818779308383859,114.06311243017538 22.540938035868965 1.8075298212597932,114.0631196889147 22.54103093041165 1.8332079390875173,114.06312768267652 22.541123796196917 1.8589117262716994,114.063136287429 22.541216641445537 1.884640617725273,114.06314537906036 22.541309474372838 1.9103940504723431,114.06315483337924 22.54140230319467 1.9361714544998068,114.06316452611524 22.541495136132042 1.9619722640169,114.06317433291927 22.541587981414413 1.987795906899372,114.06318412936383 22.5416808472815 2.013641812430426,114.06319379094325 22.54177374198389 2.0395094127081586,114.06320319307333 22.54186667378221 2.065398131386019,114.0632122110912 22.541959650944943 2.091307394932349,114.06323317166384 22.542043641671807 2.1150220897281775,114.06329420676182 22.542108447856968 2.134366476567233,114.06337650816486 22.542154465421333 2.149016999520141,114.06346841871047 22.542186371021184 2.1599993115965392,114.06366197454479 22.542220949177917 2.17414390701243,114.0636603656075 22.542236681407967 2.1784641762638355)",1.0,0.0,0.0,0.0
1024,16210_-1,single,Road(16320),19703,16210,driving,128.78697377020995,2,Not Defined,"LINESTRING(114.06057127568118 22.54205850754686 2.063679429085196,114.06113659869041 22.542055298120783 2.0735852009971887,114.06123382068407 22.542056842810506 2.404017209762831,114.06133103630128 22.542058432016336 3.0182468285396205,114.06142824494154 22.54206004340281 4.350942451709497,114.06152544594005 22.54206165421453 6.855447254084825,114.06162263860293 22.54206324169759 10.98510441841087,114.0617198222079 22.542064783099658 17.193257125223063,114.06181699600485 22.542066255670086 25.933248551452092,114.0619141592166 22.54206763666002 37.658421875631326,114.06201131103956 22.542068903322587 52.82212027980232,114.06210850958159 22.542066814125782 71.8767974398719,114.06219931451838 22.542057159871174 95.27450075867186,114.06235999446429 22.542011669443927 152.5588958252784,114.06237929770217 22.542050411391873 2.097824924948288)",2.0,0.0,0.0,0.0
1025,16218_-1,single,Road(16341),16218,16218,driving,108.03500471617762,4,Not Defined,"LINESTRING(114.05952192972703 22.54201314835521 2.032500729992974,114.0596191128721 22.542015446238928 2.0347848991717794,114.05971629602018 22.542017744064605 2.03708473671797,114.0598134791713 22.54202004183207 2.039400248261357,114.05991066232541 22.542022339541194 2.0417314302833707,114.06000784548253 22.542024637191833 2.0440782841914937,114.0601050286427 22.542026934783834 2.0464408064671575,114.06020221180584 22.542029232317056 2.0488190006290083,114.06029939497206 22.542031529791355 2.051212865269644,114.06039657814128 22.542033827206577 2.053622400389104,114.0605718480405 22.54203797044622 2.0580076148596476)",2.0,1.0,1.0,0.0
1026,16250_-1,single,Road (16296),19716,16250,driving,450.42249147182315,3,Not Defined,"LINESTRING(114.06282509365762 22.537566044021325 0.8862523615762398,114.06282392665231 22.53782887032252 0.9567383069580904,114.06282297305064 22.537919080054913 0.9809495693491678,114.06282218633866 22.538009305862126 1.005184614372422,114.06282153749633 22.53809954739798 1.029442710862127,114.06282099748977 22.53818980431584 1.0537231206153082,114.06282053727128 22.53828007626883 1.07802511176245,114.06282012777945 22.53837036291002 1.10234794680423,114.06281973993902 22.538460663892558 1.126690892463621,114.06281934466095 22.538550978869758 1.1510532070189032,114.06281891284245 22.53864130749507 1.1754341593041442,114.06281841536688 22.53873164942208 1.1998330083012763,114.06281782310384 22.538822004304404 1.2242490193256905,114.06281710690916 22.53891237179551 1.2486814499518062,114.06281623762484 22.539002751548516 1.2731295647912233,114.06281518607908 22.539093143215908 1.2975926256406203,114.06281392308634 22.539183546449227 1.322069888666869,114.0628124194473 22.53927396089867 1.3465606198889069,114.06281064632542 22.539364383212792 1.3710632697121903,114.06280860025376 22.539454804364592 1.395575312479964,114.06280622690394 22.53954526102376 1.4201055067133082,114.06280343935512 22.539635749059602 1.4446508151503983,114.06279973936144 22.539726907609865 1.4693741085610277,114.06279272929801 22.539818658991933 1.4942011020976085,114.06278371403316 22.539909131511934 1.5186511685746136,114.06277363824786 22.539999404799538 1.543039223462806,114.06276271392942 22.54008949811998 1.5673751920503491,114.06275115234226 22.54017943080096 1.5916690073668853,114.06273916403431 22.540269222155576 1.615930572886281,114.0627269588442 22.54035889142694 1.640169767452671,114.06271474590704 22.540448457754273 1.6643964115018155,114.06270273365676 22.54053794016021 1.6886202804318022,114.06269112982464 22.540627357559174 1.7128510989732737,114.06268014143421 22.540716728786915 1.7370985552638554,114.06266997479409 22.540806072651392 1.761372312811429,114.06266083550395 22.540895408140756 1.779635377619785,114.06265266984254 22.540985015493053 2.2518852655597814,114.06264509172487 22.541074723269933 3.8435549765196932,114.06263805506812 22.5411644503408 7.228100808424869,114.06263152029294 22.541254176933652 13.078996043954174,114.06262544779779 22.541343883230045 22.069713945524793,114.0626197979584 22.541433549366953 34.87372777013031,114.0626145311275 22.541523155438462 52.16451075695873,114.06260960763434 22.54161268149741 74.61553613546974,114.0626049877848 22.54170210755691 102.90027711638723,114.06260063186119 22.541791413591817 137.6922069046847,114.06259632990003 22.54188434333991 181.6062961192617,114.0625457069297 22.54188647140583 2.0561107712755935)",0,0,3,0
1027,16250_1,single,Road (16296),16250,19716,driving,450.42249147182315,3,Not Defined,"LINESTRING(114.0625457069297 22.54188647140583 2.0561107712755935,114.06249434112561 22.541880506354733 181.60300195387327,114.06249865248299 22.54178735307022 137.68885118632548,114.06250301995046 22.541697794117425 102.89685181894433,114.06250765413886 22.541608077491283 74.61203097740162,114.06251259512936 22.541518223216126 52.16091547701056,114.0625178830284 22.541428251280436 34.87003212727218,114.06252355796767 22.54133818163761 22.065907726663653,114.0625296601041 22.541248034207097 13.075069061825966,114.06253622962012 22.541157828875576 7.224042908667681,114.06254330672354 22.541067585498347 3.8393560419643213,114.06255093164778 22.54097732390091 2.247535219848922,114.06255916264469 22.54088700469518 1.7750913503818848,114.06256841423532 22.540796570020802 1.7565291777926597,114.06257868255828 22.54070633160334 1.7320123808188799,114.06258975575847 22.540616270024362 1.7075776283240023,114.0626014227159 22.540526365956055 1.6832149323819139,114.06261347302657 22.54043660009845 1.658914335327077,114.06262569699524 22.540346953230387 1.6346659104582484,114.06263788563045 22.54025740623903 1.610459779631517,114.06264983064288 22.540167940128267 1.5862861020007535,114.06266132444792 22.540078536005996 1.5621350789436572,114.06267216017116 22.539989175050188 1.5379969442096457,114.06268213165583 22.539899838453547 1.5138619519565815,114.06269103346916 22.539810507346377 1.4897203598614477,114.06269779540145 22.539722128843675 1.4658062074828988,114.06270141486158 22.539632807802505 1.4415811871025217,114.06270418876059 22.53954276385008 1.4171563431946348,114.06270655270761 22.53945266698445 1.3927237193085504,114.06270859258939 22.539362521322825 1.368286359744348,114.06271036046964 22.539272369730096 1.3438570729404813,114.06271186003718 22.539182203668997 1.319433625987802,114.06271312001617 22.539092020457097 1.2950159351431467,114.06271416939332 22.53900182043803 1.2706047421288662,114.06271503716893 22.538911603956773 1.2462007942970468,114.06271575235695 22.53882137135925 1.2218048340736893,114.06271634398499 22.538731122992008 1.1974176088108097,114.06271684109424 22.538640859201944 1.1730398623417813,114.06271727273962 22.538550580336096 1.1486723420185487,114.06271766798959 22.53846028674148 1.1243157930818573,114.06271805592633 22.538369978764997 1.0999709649947453,114.06271846564563 22.538279656753367 1.0756386022941657,114.06271892625689 22.538189321053178 1.0513194495170362,114.06271946688324 22.53809897201094 1.0270142575337313,114.06272011666132 22.53800860997319 1.002723770881098,114.06272090474152 22.537918235286725 0.9784487369108336,114.06272186028782 22.537827848298818 0.9541899029745999,114.06282509365762 22.537566044021325 0.886252361576239)",0.75,0.75,1.5,0.0
1028,16264_-1,single,深南大道,16286_-1_16264,16264_-1_16298,driving,163.2524846332779,5,Not Defined,"LINESTRING(114.05931019453762 22.542295222097678 2.1070691011875473,114.05940740804488 22.542296185077536 2.1089508751756343,114.05950462361191 22.54229715364911 2.1108499255356414,114.0596018412013 22.542298130019944 2.112766862394597,114.05969906077556 22.542299116397732 2.1147022979906978,114.05979628229724 22.54230011499032 2.116656843858419,114.0598935057289 22.54230112800567 2.118631112939684,114.05999073103311 22.542302157651903 2.120625717472697,114.0600879581724 22.54230320613728 2.122641269695664,114.06018518710938 22.542304275670197 2.1246783804393514,114.06028241780658 22.54230536845921 2.1267376654605807,114.06037965022661 22.542306486712995 2.1288197320715163,114.06047688433203 22.54230763264038 2.130925198140149,114.06057412008545 22.542308808450333 2.133054670274929,114.06067135744944 22.542310016351966 2.135208766343854,114.06076859638661 22.542311258554538 2.137388095770267,114.06089746449864 22.54231296140454 2.1403161739811347)",0,0,5,0
1029,16275_-1,single,Road (16246),13245_-1_16275,16275_-1_16286,driving,8.879279614245387,6,Not Defined,"LINESTRING(114.05911662600523 22.54227750857264 2.0989909743946926,114.05920294024187 22.54227802150835 2.1005384340383126)",6.0,0.0,0.0,0.0
1030,16286_-1,single,Road (16547),16275_-1_16286,16286_-1_16264,driving,11.051781118086751,6,Not Defined,"LINESTRING(114.05920294024187 22.54227802150835 2.1005384340383126,114.05920294024185 22.542278021510004 2.100538435445756,114.059310405243 22.54227682922922 2.101974944052172,114.05931019453762 22.542295222097678 2.1070691011875473)",0,0,6,0
1031,16298_-1,single,Road (16505),16264_-1_16298,16298_-1_16309,driving,23.828300872527006,6,Not Defined,"LINESTRING(114.06089746449864 22.54231296140454 2.1403161739811347,114.06089771128059 22.542297160034682 2.135940927224564,114.06099496141368 22.54229849069765 2.138181496640833,114.06112944482211 22.542300399906313 2.141324914445537)",0,0,6,0
1032,16309_-1,single,深南大道,16309,16309_-1_16320,driving,259.73426989124073,6,Not Defined,"LINESTRING(114.0611278509173 22.542395205461936 2.167580700600542,114.06112944482211 22.542300399906313 2.1413249144455375,114.06122670116697 22.542301834629196 2.143631861027389,114.06132395895763 22.542303318265585 2.145968100739477,114.06142121808132 22.54230485261963 2.1483341297059204,114.06151847842523 22.54230643949561 2.150730449680616,114.06161573987657 22.542308080697904 2.153157558195134,114.06171300232262 22.54230977803101 2.1556159562996564,114.06181026565054 22.542311533299547 2.158106138007152,114.06190752974753 22.542313348308223 2.1606286085901427,114.06200479450088 22.542315224861905 2.1631838592467165,114.06210205979771 22.54231716476552 2.165772396656846,114.06219932552531 22.54231916982415 2.168394714833517,114.06229659157084 22.54232124184298 2.171051313419491,114.06239385782152 22.542323382627295 2.1737426941687006,114.0624911241645 22.542325593982493 2.176469351797867,114.06258839048698 22.54232787771412 2.17923178806093,114.06268565667614 22.54233023562779 2.182030500489506,114.0627829226191 22.54233266952927 2.184865990133823,114.06288016828961 22.54233517805431 2.187737427305873,114.0629773502671 22.542337713617624 2.1906306291919573,114.06307450510808 22.54234024097394 2.193536624039485,114.06317163336975 22.542342735738114 2.196448654709364,114.06326873560833 22.542345173545733 2.199359961247581,114.06336581237942 22.54234753005318 2.2022637942559102,114.06346286423799 22.54234978093759 2.2051534106695834,114.06365431806005 22.542353818588126 2.210787961072072)",6.0,0.0,0.0,0.0
1033,16320_-1,single,深南大道,16309_-1_16320,16320_-1_16330,driving,217.98486075816348,5,Not Defined,"LINESTRING(114.06365431806005 22.542353818588126 2.2107879610720724,114.0636539619585 22.542369618083228 2.2151606851483026,114.06375104345328 22.54237144521853 2.217980006061845,114.06384813730712 22.54237315801954 2.2207835692286872,114.0639452433166 22.542374767242634 2.2235743542079502,114.06404236127797 22.54237628364756 2.2263553468922628,114.06413949098724 22.542377717997454 2.2291295338779955,114.0642366322403 22.54237908105884 2.231899896131762,114.0643337848328 22.542380383601625 2.234669425879738,114.0644309485604 22.542381636399096 2.237441108310901,114.06452812321865 22.542382850227934 2.2402179335402947,114.06462530860311 22.542384035868196 2.2430028874606514,114.06472250450923 22.542385204103333 2.2457989644093783,114.06481971073262 22.54238636572019 2.248609153797848,114.06491692706878 22.542387531508982 2.251436447852338,114.06501415331327 22.542388712263318 2.254283840206585,114.0651113892617 22.542389918780188 2.2571543266055074,114.0652086347096 22.542391161859992 2.260050899275434,114.06530588945257 22.54239245230649 2.2629765560724846,114.06540315328607 22.54239380092683 2.2659342934453557,114.0655004260056 22.542395218531578 2.2689271064353176,114.0655977074065 22.542396715934625 2.271957999232042,114.06577213649429 22.542399472671082 2.277451767989560)",0,0,5,0
1034,16330_-1,single,深南大道,16330,16330_-1_10636,driving,60.32761076018947,6,Not Defined,"LINESTRING(114.0657710711814 22.542478476542144 2.2993421714542133,114.06577234956877 22.542383671002778 2.2730748883035683,114.06586889987116 22.542384458122008 2.2759326154996744,114.06596607357234 22.542384930864902 2.2787358197082495,114.0660638469361 22.542385622854834 2.281632139006482,114.06616219671093 22.54238707769798 2.2847719869522662,114.06626109927093 22.542389848997676 2.288308530768995,114.06636379607916 22.542394691118147 2.292542821326936,114.06636380263573 22.54239468496327 2.2925407946074468)",0,0,6,0
1035,16341_-1,single,深南大道辅路,16341,16341,driving,163.7661306312542,2,Not Defined,"LINESTRING(114.0639256574159 22.542233281194584 2.1838816439214903,114.06402277901475 22.542234990278708 2.186712536076021,114.06411991375505 22.54223651337514 2.1895078860426445,114.06421706116784 22.5422378763385 2.192274845044632,114.06431422078352 22.54223910503115 2.195020576268564,114.06441139213206 22.542240225323315 2.19775223867873,114.06450857474326 22.54224126309297 2.200476996165514,114.06460576814676 22.542242244225907 2.2032020133230583,114.06470297187226 22.54224319461578 2.2059344575604314,114.06480018544946 22.542244140163973 2.2086814983979055,114.0648974084082 22.542245106779728 2.2114503081706776,114.06499464027834 22.542246120380067 2.2142480578065427,114.06509188058985 22.542247206889847 2.2170819231593866,114.0651891288725 22.542248392241703 2.219959083601747,114.06528638465605 22.5422497023761 2.2228867192099253,114.06538364746984 22.54225116324129 2.2258720086528254,114.06551755136249 22.54225346865017 2.2300891414144495)",0.0,0.0,2.0,0.0
1036,16348_-1,single,深南大道辅路,16348,16348,driving,30.389464131359574,1,Not Defined,"LINESTRING(114.06577591985832 22.542241030355036 2.23363130014138,114.06607121062717 22.54224946981718 2.244092581173589)",0,0,1,0
1037,16369_-1,single,Road(16672),14714_-1_16369,16369_-1_11902,driving,42.70195350914954,6,Not Defined,"LINESTRING(114.06282968350573 22.55028698455201 4.452330985134369,114.06281682141243 22.550287712691905 4.452256447679694,114.06282973251682 22.550376593835626 4.478561026357387,114.06284390024024 22.550466467303078 4.505200004744835,114.06285484894191 22.55055783957577 4.532222129111791,114.06286578440678 22.55067627431342 4.56719887948262)",0,0,6,0
1038,16369_1,single,Road(16672),16369_1_11902,14714_1_16369,driving,42.70195350914954,3,Not Defined,"LINESTRING(114.0627246878717 22.550676278241 4.564051572395054,114.06271952531856 22.550564145282138 4.531052789674793,114.06270972419044 22.550475266165453 4.504787893783467,114.06269761862976 22.550385698978914 4.478285897859385,114.06268578351059 22.55029513086233 4.4515127311283615)",0.0,0.0,3.0,0.0
1039,16381_-1,single,深南大道,10544_-1_16381,16381_-1_16395,driving,141.189474803535,4,Not Defined,"LINESTRING(114.06619438289849 22.543195513314465 2.510519493729153,114.06619378709092 22.54318309541433 2.507039512279368,114.06609580871766 22.54318596936351 2.50510999083622,114.06599787690722 22.543188057596787 2.502978617237703,114.06589999420214 22.543189574761122 2.5007052831673335,114.06580215836671 22.54319023035365 2.4982088733857006,114.06570438071975 22.543190099286228 2.4955105537452233,114.06560667268147 22.543189283448292 2.492639014999458,114.06550904562815 22.5431878671578 2.4896180387360274,114.06541151056756 22.543185940862763 2.486473105327777,114.06531404615035 22.543183594440514 2.4832286627873366,114.06521665793868 22.54318091806163 2.479909978259527,114.06511934338752 22.543178001200232 2.476541888914866,114.06502209994561 22.543174933149214 2.473149195330148,114.0649249250708 22.54317180302084 2.4697566438953995,114.06481626917628 22.543168350168653 2.465994933996189)",4.0,0.0,0.0,0.0
1040,16395_-1,single,深南大道,16381_-1_16395,16395_-1_16406,driving,111.53962932495625,5,Not Defined,"LINESTRING(114.06481626917628 22.543168350168653 2.4659949339961895,114.06481603978007 22.543174667818157 2.4677508087560653,114.06471882512109 22.543177174397666 2.46596240816723,114.0646217122019 22.543179774017826 2.4642183068823296,114.064524769405 22.54318060084364 2.461999813111879,114.06442798227842 22.543179690134917 2.4593162926956995,114.06433104187919 22.54317864311065 2.4566065206263166,114.06423392287583 22.543176981540082 2.453736565206817,114.06413679703537 22.54317539024603 2.450901695260215,114.06403966238373 22.54317399529925 2.4481370032991254,114.06394256003134 22.5431701881114 2.4447160355357154,114.06384545925981 22.543165690699226 2.441118256876794,114.06373335082795 22.54316376795584 2.437895603070054)",0,0,5,0
1041,16406_-1,single,深南大道,16395_-1_16406,16406_-1_16421,driving,387.5875845668703,5,Not Defined,"LINESTRING(114.06373335082795 22.54316376795584 2.4378956030700545,114.06373335082796 22.543163767953658 2.437895603070054,114.06363618735307 22.543162600461375 2.435258536740982,114.063539018333 22.54316147665008 2.4326492202842696,114.06344184384353 22.54316039130423 2.4300662012173126,114.06334466396062 22.543159339207516 2.4275080284649615,114.06324747876006 22.543158315142797 2.424973248840908,114.06315028831779 22.54315731389217 2.422460410566294,114.06305309270981 22.543156330236915 2.4199680618622703,114.06295589201206 22.54315535895756 2.4174947474313853,114.06285868630054 22.543154394833792 2.41503901760597,114.06276147565129 22.54315343264453 2.412599419199752,114.0626642601403 22.543152467167907 2.4101744941004144,114.06256703984366 22.54315149318124 2.4077627940477524,114.06246981483746 22.54315050546107 2.4053628651517935,114.06237258519775 22.543149498783155 2.4029732507076837,114.0622753510007 22.543148467922425 2.4005924961217424,114.06217811232243 22.54314740765307 2.398219148911461,114.06208086923915 22.543146312748437 2.3958517530757266,114.06198362182708 22.543145177981096 2.3934888547246005,114.06188637016243 22.54314399812285 2.3911289971532623,114.06178911432156 22.54314276794468 2.3887707278792294,114.06169185438077 22.54314148221677 2.386412585975363,114.06159459041648 22.54314013570856 2.384053121070359,114.06149904310463 22.543139121466492 2.381836606041262,114.0614053170816 22.54314125961758 2.3805505749178204,114.06131097843773 22.543146567087973 2.3801506144047986,114.06121611135414 22.543154378000274 2.38045309735944,114.06112080287156 22.5431640105594 2.381269964597732,114.06102498461189 22.5431747836059 2.382410249156935,114.06092850997575 22.54318600825486 2.3836793176820645,114.06083132764697 22.54319697184856 2.3848777705067223,114.06073337705948 22.543206947873713 2.385802134116349,114.06063459643683 22.54321519498162 2.386244770368205,114.0605349212587 22.54322095536429 2.385993407812895,114.06043437166016 22.543223437384984 2.38482793483277,114.06033474700749 22.54322216949972 2.382650004137728,114.06023808803992 22.54322044714232 2.3804153301927977,114.0601413200035 22.543219239010423 2.378337643282281,114.05997087926134 22.54321804835461 2.374977337386304)",5.0,0.0,0.0,0.0
1042,16421_-1,single,深南大道,16406_-1_16421,16421_-1_13363,driving,103.99335553682275,6,Not Defined,"LINESTRING(114.05997087926134 22.54321804835461 2.3749773373863046,114.05997079958159 22.543233851156018 2.379384434545156,114.05987378735976 22.543233528106352 2.3775922047632427,114.05977664905906 22.543233329898264 2.3758482939467482,114.05967938854447 22.543233103174362 2.3741100347188935,114.05958201043167 22.543232581561544 2.3723032336552468,114.05948451930725 22.543231821563943 2.370443785024009,114.05938691955117 22.543230799405407 2.368525168839752,114.05928921855255 22.543229223251334 2.3664661354566183,114.05919141761571 22.543227270871213 2.3643163381010313,114.05909352749268 22.54322456317468 2.361970240269329,114.05895640069237 22.54321960253917 2.35838474372439,114.05895697309575 22.543206447649027 2.3547012158169176)",0,0,6,0
1043,16432_-1,single,深南大道,16432,16432_-1_13394,driving,103.3306713575841,2,Not Defined,"LINESTRING(114.05995776605523 22.54337528867941 2.418612177784527,114.05995693077816 22.543406885264563 2.4274220472742907,114.05985956271834 22.543404270721133 2.425104728087842,114.0597622632784 22.543401439019377 2.4227875777750585,114.0596650343495 22.543398373559747 2.420455433238561,114.05956787374342 22.543395229894738 2.4181411357876264,114.05947077934093 22.543392163222332 2.4158774268028123,114.0593737493981 22.543389305617318 2.413690602273335,114.05927678070971 22.54338679235832 2.411607819544207,114.05917987108391 22.543384572660845 2.4096042928211006,114.05908300500555 22.543382967463778 2.4077588326546846,114.0589539379177 22.543382426451636 2.405705817563305,114.05895392602663 22.543452442908222 2.4233270863625074)",2.0,0.0,0.0,0.0
1044,16441_-1,single,中心八路,16441,23421,driving,191.42012608062393,1,Not Defined,"LINESTRING(114.06179043752056 22.54362338162993 2.523006260466153,114.06180744627333 22.543623724389366 2.523453572197875,114.06180533767328 22.543714006320105 2.5486731608725286,114.06180322907089 22.5438042882491 2.5739085119006195,114.06180112046613 22.543894570176356 2.599159621764092,114.06179901185894 22.543984852101868 2.62442649398211,114.06179690324925 22.54407513402563 2.6497091264440624,114.06179479463705 22.54416541594764 2.6750075212616697,114.06179268602227 22.544255697867904 2.7003216749168772,114.06179057740489 22.544345979786414 2.7256515902251284,114.06178846878484 22.544436261703176 2.7509972657795356,114.06178636016209 22.54452654361818 2.776358702284375,114.06178425153657 22.54461682553143 2.801735899036482,114.06178214290823 22.54470710744293 2.8271288574438564,114.06178003427705 22.544797389352667 2.8525375775070536,114.06177792564299 22.54488767126064 2.87796205852291,114.06177581700598 22.544977953166853 2.9034022983808154,114.06177370836598 22.54506823507131 2.928858299192494,114.06177159972295 22.545158516974 2.9543300602547813,114.06176949107682 22.54524879887492 2.9798175843831216,114.06176708297254 22.545351901941896 3.008943933559676,114.06174757318087 22.54543074007723 3.030865555090387)",1.0,0.0,0.0,0.0
1045,16441_1,single,中心八路,23421,16441,driving,191.42012608062393,1,Not Defined,"LINESTRING(114.06174757318087 22.54543074007723 3.030865555090387,114.06173306504638 22.545351216413078 3.0080497785603577,114.06173547317576 22.54524811334674 2.9789234286929434,114.06173758184386 22.545157831446367 2.9534359073907486,114.06173969050886 22.545067549544203 2.9279641456359933,114.06174179917083 22.54497726764027 2.9025081455392856,114.06174390782984 22.544886985734554 2.877067904988901,114.06174601648588 22.544796703827068 2.8516434260954493,114.06174812513903 22.544706421917798 2.8262347081546504,114.06175023378934 22.54461614000676 2.8008417504622276,114.06175234243683 22.544525858093944 2.7754645544250662,114.06175445108158 22.544435576179367 2.7501031172277233,114.0617565597236 22.544345294263014 2.7247574423882526,114.06175866836297 22.5442550123449 2.6994275277949313,114.06176077699973 22.544164730425017 2.6741133755583717,114.06176288563393 22.54407444850337 2.6488149814556845,114.06176499426557 22.54398416657996 2.6235323497086487,114.06176710289475 22.543893884654786 2.598265478205542,114.06176921152148 22.543803602727852 2.57301436694581,114.06177132014587 22.54371332079915 2.5477790173363424,114.06177342876788 22.5436230388687 2.5225594286728628,114.06179043752056 22.54362338162993 2.52300626046615)",1.0,0.0,0.0,0.0
1046,16448_-1,single,深南大道,16448,16448,driving,75.5131466321983,3,Not Defined,"LINESTRING(114.06137028426816 22.543410255376138 2.4549021923589827,114.06127307925128 22.543408923315525 2.452540144714976,114.06117587423626 22.543407591196413 2.4501686573473274,114.0610786692231 22.54340625901862 2.4477967758974417,114.06098146421174 22.543404926781964 2.445433549525303,114.06088425920221 22.543403594486268 2.4430880217610924,114.06078705419446 22.54340226213136 2.4407692389498483,114.06063625864412 22.54340019511204 2.437246208440011)",1.2000000000000002,0.0,1.7999999999999998,0.0
1047,16479_-1,single,Road (16448),16785_-1_16479,16479_-1_16490,driving,235.99528792359038,3,Not Defined,"LINESTRING(114.06257154175985 22.54265245983365 2.2689483098178655,114.06257005220685 22.542742452385383 9.711702095999394,114.06256883920054 22.54283262253797 9.678734447771825,114.06256787846253 22.542922794293787 9.90569796311676,114.0625671612055 22.543012960901823 10.658190646937689,114.062566678641 22.543103115595674 12.201810496423382,114.06256642197944 22.54319325159357 14.802155505250553,114.06256638242985 22.543283362098478 18.724823662355856,114.06256655119994 22.543373440298122 24.23541295371697,114.06256691949595 22.54346347936504 31.599521358690037,114.06256747852264 22.54355347245671 41.08274685355844,114.06256821948324 22.54364341271553 52.95068740609072,114.06256913357932 22.543733293268964 67.46894098712332,114.06256961186038 22.543823663276527 84.90324815353107,114.06257062224985 22.543912295077185 105.51860609472953,114.06257606972159 22.543998513103848 129.58051027829475,114.06258831684363 22.544084514091896 157.35522811621706,114.0626050763395 22.544170766240466 189.10844119774123,114.0626251305229 22.544256983582358 225.10564297501526,114.06264735499228 22.544343234100648 265.6124281986409,114.06267062624198 22.544429615375886 310.8943998793224,114.0626939630381 22.544516421336535 361.2172193521782,114.06271630897545 22.544603853574063 416.84652033410885,114.06274725099493 22.5447454388893 517.5220176589957)",0,0,3,0
